ssi_id,trade_id,instruction_type,settlement_method,custodian,custodian_account,agent_bank,payment_currency,instruction_status,affirmation_timestamp,matching_timestamp,created_at
09499e16-137b-4a52-8d6e-c890dd476d23,ab8d0ef0-4c68-45ce-8ed1-9fb9e1fdb000,RVP,DTC,JP Morgan Chase Bank,CUST497392,SIX SIS,USD,matched,2024-05-18T02:55:42,2024-05-18T03:07:42,2024-05-16T09:31:42
21cb98b4-1c0c-4cc3-ba41-708275054b19,b537370e-f9bf-430a-88f7-3f3cb6524f4b,DVP,DTC,Northern Trust,CUST946194,JP Morgan Chase Bank,USD,matched,2024-08-10T04:55:03,2024-08-10T05:38:03,2024-08-08T13:31:03
44a4792f-ce9a-47c2-b5f3-d2b876c15fe8,26ca0b31-56a2-416d-886d-7c76cdf8a8fa,DVP,DTC,JP Morgan Chase Bank,CUST407565,Clearstream Banking,USD,matched,2024-11-01T00:15:38,2024-11-01T00:26:38,2024-10-31T11:46:38
ac7b3b3e-f325-4f37-82d0-166bbf54fcab,ffe17d0e-f0d0-49e4-adce-6ef8dcdd275f,RVP,DTC,JP Morgan Chase Bank,CUST556034,Clearstream Banking,USD,matched,2024-01-21T03:47:15,2024-01-21T05:10:15,2024-01-19T13:33:15
9e909125-5b30-424b-962f-649ba80fa023,6237a768-97be-4b41-b975-2071e533220d,DVP,DTC,JP Morgan Chase Bank,CUST115052,Northern Trust,USD,matched,2024-12-21T05:54:13,2024-12-21T06:19:13,2024-12-20T11:42:13
2aecf5b5-e8d5-4ccd-ba9b-41ca3bc2d94f,bc6b4219-b3ca-416d-91a2-a1e27cfe6562,DVP,DTC,JP Morgan Chase Bank,CUST663628,BNY Mellon,USD,matched,2024-12-25T20:14:47,2024-12-25T21:02:47,2024-12-24T13:49:47
bb8eacd3-f00f-4244-9e31-ebc7847f5fef,b589ab06-14b7-469d-a654-dc1b6f31fb04,RVP,DTC,Citi Global Custody,CUST301628,Sumitomo Mitsui Trust Bank,USD,matched,2024-08-31T10:37:01,2024-08-31T11:10:01,2024-08-30T12:47:01
b41400af-9f04-4a92-a9a8-336205a3a92c,1ffdc85f-8a5c-4524-8907-a40fc3783e9e,DVP,DTC,Northern Trust,CUST920228,Euroclear Bank,USD,matched,2024-05-07T05:10:02,2024-05-07T07:04:02,2024-05-06T12:16:02
187e03b5-8ece-40e5-8933-f8c0121dc99a,f9d80479-32fe-487f-9129-7bf1f2712fc5,RVP,Clearstream,SIX SIS,CUST907848,Clearstream Banking,EUR,matched,2024-06-06T09:12:31,2024-06-06T09:40:31,2024-06-04T13:39:31
5c26d0a0-e348-42c7-9d0f-e91f4625854b,a1adb3c8-36e7-444a-bc24-0025386f9a9d,DVP,DTC,BNY Mellon,CUST450226,Mizuho Trust & Banking,USD,affirmed,2024-06-05T10:02:57,,2024-06-03T14:41:57
d94910a6-0545-4e3a-a7fe-e0072b847120,8129dcb1-c1a3-4337-9034-6697b57523ab,DVP,JSCC,Euroclear Bank,CUST808069,Clearstream Banking,JPY,pending,,,2024-07-29T10:48:09
df345271-cd40-491d-b021-fdfe3fcd1cf3,9d317adc-43ee-4bb7-bffa-91dd55a06364,DVP,DTC,BNY Mellon,CUST899053,SIX SIS,USD,matched,2024-07-13T10:40:17,2024-07-13T11:08:17,2024-07-12T14:20:17
1aa97908-790e-48bb-9453-325ab53795ad,c687c9ad-e573-4e52-8531-2d1b1f8c57d5,RVP,DTC,Citi Global Custody,CUST520726,JP Morgan Chase Bank,USD,matched,2024-06-19T21:28:26,2024-06-19T22:12:26,2024-06-18T13:02:26
4ab2f8bb-624b-4c52-a3df-97ee2092af97,98773533-a5d6-4df6-8955-cd481e4e993f,DVP,DTC,BNY Mellon,CUST285469,Northern Trust,USD,matched,2024-08-20T21:24:50,2024-08-20T21:39:50,2024-08-20T14:13:50
eaaa6832-f058-4d13-8c42-8f44df5c2fa7,1e04196d-a96c-44fc-acf4-4394bb315df4,DVP,DTC,BNY Mellon,CUST363403,Sumitomo Mitsui Trust Bank,USD,matched,2024-11-17T00:33:10,2024-11-17T02:22:10,2024-11-15T14:08:10
b041bd2f-f817-4142-9a1e-1b4a74e0c94c,5a0ab8ac-dcd2-4a68-9c63-906a1df846bf,RVP,DTC,Citi Global Custody,CUST106416,Sumitomo Mitsui Trust Bank,USD,rejected,,,2024-10-30T09:04:31
c2f61ccf-07bd-4291-a43d-412ebff87023,e78a6b10-68ff-4e48-93f7-17d84b71be66,RVP,DTC,Northern Trust,CUST845502,SIX SIS,USD,matched,2024-12-07T19:07:09,2024-12-07T20:13:09,2024-12-06T15:53:09
592903be-2b3e-4760-970d-c10c0eb21313,d71b9bd7-dccc-4030-95f8-0a4a06fcfaff,DVP,DTC,BNY Mellon,CUST475772,SIX SIS,USD,matched,2024-01-19T06:08:22,2024-01-19T08:05:22,2024-01-17T13:29:22
01470003-383f-4358-87f3-adebeef8ea5c,8ed4aa79-358d-48c2-b8a0-a526bdc1988c,RVP,DTC,BNY Mellon,CUST940867,Northern Trust,USD,pending,,,2024-03-29T13:42:43
26fe823e-0b39-4788-98ae-0c547aa486ee,2e98d9fd-50bf-4e3d-9499-789917aa0384,DVP,DTC,Citi Global Custody,CUST951432,Clearstream Banking,USD,matched,2024-06-05T21:01:36,2024-06-05T22:27:36,2024-06-05T09:22:36
0fb72c2f-3fda-4199-9cff-8c4b281532e1,8af6cd5a-b588-492e-b737-648e87a7fc19,DVP,JSCC,Euroclear Bank,CUST654447,Northern Trust,JPY,matched,2024-12-16T18:31:29,2024-12-16T19:02:29,2024-12-16T14:30:29
b2ae7874-2f6b-4509-9183-80c1700bf6bc,4f93d8bb-8bce-4716-9345-999c09ef73d9,RVP,DTC,Citi Global Custody,CUST830264,Mizuho Trust & Banking,USD,matched,2024-02-16T20:59:39,2024-02-16T21:48:39,2024-02-15T15:32:39
9a0c6bf0-06f6-44ef-bd6a-c8bac029d5a9,718a098d-34ab-4762-8e92-91f3a933a798,RVP,JSCC,Mizuho Trust & Banking,CUST681023,Euroclear Bank,JPY,pending,,,2024-05-30T10:15:54
09f8bb98-999f-4447-8e2a-266f5450e060,562b6f39-74a5-47d2-aa07-b53a80c9679c,DVP,Clearstream,Sumitomo Mitsui Trust Bank,CUST639026,JP Morgan Chase Bank,CHF,rejected,,,2024-11-28T09:31:38
7f0a7c11-0372-4e55-aeae-412ea309bdfd,e5986c99-32ca-41bb-b266-dcc478f6af3a,RVP,JSCC,Mizuho Trust & Banking,CUST440052,Northern Trust,JPY,matched,2024-12-26T02:55:09,2024-12-26T04:04:09,2024-12-25T10:45:09
e5231ecc-9a39-4fa3-b884-b3e45a7ef170,fcd7a47d-ba21-42fd-b213-6435ef094b54,DVP,DTC,JP Morgan Chase Bank,CUST808649,Clearstream Banking,USD,pending,,,2024-01-04T15:40:39
1b45e4b0-f84d-46fc-8fcb-553cfd37a4d8,800807c7-ceea-419f-b761-42c49871e768,RVP,DTC,State Street Bank,CUST454984,JP Morgan Chase Bank,USD,matched,2024-09-01T06:54:32,2024-09-01T07:58:32,2024-08-30T10:21:32
1f8338f6-4ab5-4d50-8200-4018b0a640a7,dae969b4-bc1e-4d55-b04b-d097a48b43b3,DVP,DTC,BNY Mellon,CUST261652,SIX SIS,USD,affirmed,2024-05-14T05:21:43,,2024-05-13T15:49:43
8b29c51d-d51b-42e9-a564-75d56f90de5a,3ae0c3e4-e7cc-4a8d-8d7f-f0264745608a,RVP,JSCC,Clearstream Banking,CUST750945,State Street Bank,JPY,matched,2024-12-03T20:12:32,2024-12-03T21:44:32,2024-12-02T10:25:32
84ec4935-dbda-4f8a-b873-ade0f7a91319,cd27f08b-a4c1-479b-b78c-33e63b6793fa,DVP,DTC,Northern Trust,CUST796776,Northern Trust,USD,matched,2024-09-10T02:16:17,2024-09-10T02:52:17,2024-09-09T12:03:17
e4456da6-fda8-4281-b4d2-5b98f54b24ff,0c8b5d75-08a3-41b9-8c04-6d461e2a0625,RVP,DTC,State Street Bank,CUST973048,Sumitomo Mitsui Trust Bank,USD,matched,2024-07-18T12:12:19,2024-07-18T12:41:19,2024-07-18T09:55:19
95ea450f-3bc0-4073-bf19-7c02306c2e94,933d44b5-8ed1-4607-8675-79ce96967ec8,RVP,Euroclear,Euroclear Bank,CUST113228,Sumitomo Mitsui Trust Bank,CHF,matched,2024-08-28T15:55:00,2024-08-28T17:31:00,2024-08-27T15:19:00
d7f38b76-e433-4914-acaf-1bb5aa89d998,e886474e-bc59-4c3d-bfe6-dcba0753cc9a,DVP,JSCC,Euroclear Bank,CUST966859,BNY Mellon,JPY,matched,2024-02-03T13:36:09,2024-02-03T14:12:09,2024-02-02T10:50:09
7bfd9995-6a3c-401c-8b8d-98ce2e7dca63,6f04348e-cd06-443a-ba6a-f90aaf7d04a8,DVP,DTC,State Street Bank,CUST738457,Citi Global Custody,USD,pending,,,2024-11-26T12:35:30
230f3a58-918c-4e04-9099-35f6d9ffd00d,3af9fe99-d4cb-4507-b5ee-b6a647079982,DVP,JSCC,Clearstream Banking,CUST754446,Citi Global Custody,JPY,matched,2024-10-24T22:00:39,2024-10-24T22:39:39,2024-10-24T11:48:39
73d02810-8947-42d2-b521-0898be593e9c,270a894b-17e8-44e3-a71b-aa826d143216,RVP,DTC,Northern Trust,CUST999508,State Street Bank,USD,matched,2024-12-13T13:38:48,2024-12-13T13:47:48,2024-12-13T12:37:48
7dd96e4a-452a-4072-8623-f3a2e0767f76,67200ac0-f149-4933-a443-3c27022829cf,DVP,DTC,Citi Global Custody,CUST639165,State Street Bank,USD,matched,2024-02-03T00:15:07,2024-02-03T00:56:07,2024-02-01T13:43:07
e9376cf2-e20c-477d-965d-f1004815ef56,17731ce3-d2eb-4bfe-9d76-735054c0952e,RVP,DTC,State Street Bank,CUST476925,Northern Trust,USD,matched,2024-07-13T04:31:36,2024-07-13T06:01:36,2024-07-12T10:49:36
e989a565-31cd-42ae-b0ba-c2a45ff9730f,f9cbd2cc-694d-481d-a9bc-03c2c1952306,DVP,DTC,Northern Trust,CUST479198,State Street Bank,USD,matched,2024-09-29T04:51:12,2024-09-29T06:48:12,2024-09-27T16:06:12
afc090e2-975f-4fb2-8921-34fe5ec4a18f,ff6454f7-0c99-465a-aba5-03ef94c4b046,RVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST116325,Euroclear Bank,EUR,matched,2024-07-05T04:48:34,2024-07-05T05:06:34,2024-07-03T14:44:34
d17d7fa5-1ca0-479c-aa36-77762b0bbd0a,b42126a7-1c82-476d-918c-67db9dd1aaf9,DVP,DTC,BNY Mellon,CUST626740,Sumitomo Mitsui Trust Bank,USD,affirmed,2024-08-31T21:01:22,,2024-08-30T13:44:22
d21eca22-4d81-4a54-8437-f80403180b70,0f3c5d11-a7bd-4a3d-b9d6-08a10453bf10,DVP,DTC,Northern Trust,CUST707418,Clearstream Banking,USD,matched,2024-10-20T04:06:50,2024-10-20T05:23:50,2024-10-18T09:27:50
b83e5d01-2fb6-45cd-b66b-7fda6c25123e,409aa1f9-8be7-432c-99ea-a7426b5cdde7,RVP,DTC,State Street Bank,CUST163880,Northern Trust,USD,matched,2024-05-30T14:54:24,2024-05-30T16:15:24,2024-05-28T15:27:24
84638f72-9cd5-41c9-a31e-8b8e0ddcaef0,1234e78a-4071-4a36-b4fe-5925f76898c3,RVP,DTC,State Street Bank,CUST980537,SIX SIS,USD,matched,2024-07-23T20:41:34,2024-07-23T21:21:34,2024-07-23T13:25:34
94d2bb37-90e1-40e0-96c3-43bad5983e66,4546f3ff-00a9-40cd-a019-d5c8c4d65ca6,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST864306,Mizuho Trust & Banking,JPY,matched,2024-06-20T15:44:13,2024-06-20T17:39:13,2024-06-20T09:26:13
21911da8-9b75-47a9-9a79-02ffa06beee1,3bb27285-d06e-47fe-8c0f-38c587be356c,RVP,Clearstream,SIX SIS,CUST313631,Sumitomo Mitsui Trust Bank,GBP,matched,2024-11-08T17:53:04,2024-11-08T19:53:04,2024-11-08T08:43:04
520e6353-0727-4794-85a6-a49e47ceb277,8237e87a-d4cb-4298-b3db-95519848f624,DVP,Clearstream,Clearstream Banking,CUST930837,State Street Bank,CHF,matched,2024-02-24T01:16:32,2024-02-24T02:33:32,2024-02-23T08:36:32
7cd0f377-dca4-418b-8849-e6844466d562,38592747-b991-4d5d-82e8-cebbe18a1909,RVP,DTC,Northern Trust,CUST791568,Sumitomo Mitsui Trust Bank,USD,rejected,,,2024-04-10T13:54:55
860b8797-fcc6-4d29-a2ca-cb83dc2117da,5c0092aa-a01d-42bb-bb97-0f8e19be3249,DVP,JSCC,Clearstream Banking,CUST280777,Sumitomo Mitsui Trust Bank,JPY,matched,2024-12-27T03:45:08,2024-12-27T04:16:08,2024-12-25T13:03:08
c4ff50b3-d4e6-4fdb-950d-7129abdadd93,179ffd2d-0049-4bc2-94a3-ee6c7c70c360,RVP,JSCC,Euroclear Bank,CUST275933,JP Morgan Chase Bank,JPY,matched,2024-10-29T23:45:26,2024-10-30T00:17:26,2024-10-28T09:18:26
3ed089a4-7115-4a9c-8d2c-973b85617343,72929852-7a5b-4847-84ad-9cbb24a8adc4,RVP,JSCC,SIX SIS,CUST341192,JP Morgan Chase Bank,JPY,affirmed,2024-08-12T23:26:02,,2024-08-12T10:47:02
50167fe3-87fa-4d5b-abcd-6e75dd2d855b,2d5f1c51-7c28-4ceb-8933-2b6b80716e6f,FOP,Euroclear,Mizuho Trust & Banking,CUST220181,BNY Mellon,EUR,matched,2024-12-03T15:11:16,2024-12-03T16:04:16,2024-12-02T09:34:16
8bb837d6-617e-44fa-8a54-1bf6b80e9351,f6346913-4331-4c77-9774-a0ffebfd5df9,RVP,JSCC,Clearstream Banking,CUST685219,SIX SIS,JPY,matched,2024-10-11T05:09:41,2024-10-11T06:39:41,2024-10-09T12:18:41
f07ea465-f330-46be-b630-98045e6df2cd,412bc8ab-cd6e-41bc-8005-a13e903e2532,RVP,DTC,BNY Mellon,CUST490774,Clearstream Banking,USD,matched,2024-11-15T08:57:05,2024-11-15T09:26:05,2024-11-14T12:43:05
2f6cf8a8-7a8c-45b3-8c7f-dc201def0742,607ce23a-337a-4fb0-8a5b-9cfff4883468,RVP,JSCC,Euroclear Bank,CUST679896,Northern Trust,JPY,matched,2024-03-14T01:48:44,2024-03-14T03:47:44,2024-03-13T09:45:44
6adf632f-eebb-4a50-8a11-c0704fe81137,b8e6f88e-47f0-4e98-929a-83acfcc3d06e,RVP,DTC,Northern Trust,CUST635124,BNY Mellon,USD,matched,2024-02-13T15:35:54,2024-02-13T16:55:54,2024-02-13T09:43:54
a7b0f823-c829-45c7-934d-f75153803a74,be4593e7-9a6b-43a4-9c2b-03c38532c9fb,DVP,DTC,Citi Global Custody,CUST244968,Citi Global Custody,USD,matched,2024-04-06T04:31:34,2024-04-06T05:58:34,2024-04-04T14:38:34
b3646fba-ca46-4fe3-abe9-22ecc2229da4,3d134500-cd42-4192-aa1a-f15ce80de92e,RVP,DTC,Northern Trust,CUST202401,BNY Mellon,USD,matched,2024-05-16T14:28:37,2024-05-16T16:14:37,2024-05-14T15:49:37
558d8add-0bd3-420f-a389-74275089e7e5,50aaef3f-427d-424c-8708-ee3c09c626d5,DVP,DTC,BNY Mellon,CUST103678,Euroclear Bank,USD,matched,2024-01-31T19:11:35,2024-01-31T19:39:35,2024-01-30T15:33:35
8c9dcad3-d669-45e7-b76d-e371d2c8a19c,50c704e0-a05a-4f5e-aa1d-51eafbc22ba0,DVP,JSCC,SIX SIS,CUST558788,State Street Bank,JPY,matched,2024-05-03T03:37:00,2024-05-03T04:30:00,2024-05-01T11:09:00
0c35488f-788f-4a84-8696-20d544f5ec04,cbd9cf2f-1e35-46f1-9ca6-a3a7d9ad099d,FOP,DTC,BNY Mellon,CUST542584,Northern Trust,USD,matched,2024-05-19T12:23:50,2024-05-19T13:17:50,2024-05-17T14:19:50
b5cecf20-206d-4985-b735-4b8c2737789b,17f67806-76b2-4680-8eb4-e9f00ba56969,DVP,DTC,Citi Global Custody,CUST190745,State Street Bank,USD,matched,2024-01-10T08:55:29,2024-01-10T10:51:29,2024-01-09T12:23:29
91580994-d51f-4b2d-b547-a25b226b33ac,9244766b-addb-4692-bb0a-264f4711c5a5,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST335715,Northern Trust,JPY,rejected,,,2024-05-21T13:36:20
229bc615-5222-443e-a1db-47c15d276b6e,ddcf807b-206d-4a14-91ea-8bfa837298f6,DVP,DTC,Citi Global Custody,CUST743949,Mizuho Trust & Banking,USD,matched,2024-11-12T21:24:14,2024-11-12T22:20:14,2024-11-12T14:12:14
9d6418f7-bfc5-4515-9520-12c592a41743,9b680629-47ad-4c90-8f16-3cf8e67da0fb,DVP,DTC,Citi Global Custody,CUST745058,BNY Mellon,USD,pending,,,2024-04-26T09:57:16
8174ded7-2306-4a8a-845e-a1d034344727,0217df64-812d-4d33-a00f-cd6e883d34cd,RVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST680870,JP Morgan Chase Bank,EUR,matched,2024-09-17T05:25:32,2024-09-17T06:07:32,2024-09-16T15:20:32
0c86dcbe-ef59-4bde-8669-aa839243c235,aa723ea9-3474-4824-be13-71fe2d418b45,DVP,DTC,Northern Trust,CUST507281,Mizuho Trust & Banking,USD,matched,2024-03-15T13:29:38,2024-03-15T13:54:38,2024-03-14T09:35:38
0f185c5c-736d-4757-9866-c39373070807,7692b71f-6757-4532-827d-23d3f97e9243,DVP,DTC,Northern Trust,CUST682400,Sumitomo Mitsui Trust Bank,USD,matched,2024-01-24T18:04:09,2024-01-24T19:20:09,2024-01-23T12:28:09
5c61988d-51e4-4747-9c6f-2dffdd6835ad,d42508f7-d936-44dc-8c34-2952895e8622,DVP,DTC,BNY Mellon,CUST771968,SIX SIS,USD,matched,2024-10-26T13:25:13,2024-10-26T14:54:13,2024-10-24T14:48:13
42be4754-c68e-47bf-98bd-3cda62d19252,770cee49-8f05-4efa-9260-b3425dab671f,RVP,JSCC,Clearstream Banking,CUST720087,Clearstream Banking,JPY,matched,2024-11-07T14:31:33,2024-11-07T16:18:33,2024-11-06T12:48:33
611a9563-49ad-4b9d-8391-f473aaec06ed,12685145-7a9b-425b-b020-23ad9e0be251,RVP,DTC,BNY Mellon,CUST826886,Mizuho Trust & Banking,USD,matched,2024-08-22T14:01:07,2024-08-22T14:08:07,2024-08-21T11:55:07
5f492b99-46d9-413d-a572-ccfa46b981a2,750c5ba6-2682-46b5-a1f1-c44e5387289f,DVP,Euroclear,Clearstream Banking,CUST990524,Sumitomo Mitsui Trust Bank,GBP,matched,2024-07-05T16:36:14,2024-07-05T17:39:14,2024-07-04T15:57:14
2ca021bd-a01c-40fe-b9a0-e0177269ad76,0b0198ef-547e-4089-8094-713a0f40efce,RVP,DTC,State Street Bank,CUST680172,BNY Mellon,USD,matched,2024-12-07T07:47:16,2024-12-07T08:02:16,2024-12-06T11:03:16
9b2e8312-43be-4d42-ac47-87ee5be0f4b7,4c8787b5-3861-459e-8066-bf390dbe3cb5,DVP,DTC,Northern Trust,CUST922046,SIX SIS,USD,matched,2024-09-11T00:56:49,2024-09-11T01:10:49,2024-09-10T15:08:49
14ec550d-29ac-4f88-bed8-8926f92d2276,1282771d-6ded-4b74-8016-b4be1ec1d7aa,RVP,DTC,State Street Bank,CUST610297,SIX SIS,USD,matched,2024-08-28T22:38:08,2024-08-28T23:41:08,2024-08-28T14:16:08
b43fed9b-14e3-4380-948c-c3b2af47bf2b,52bab539-9afb-4c7b-937c-457a6de6e2c8,RVP,DTC,State Street Bank,CUST293858,State Street Bank,USD,matched,2024-07-18T15:09:08,2024-07-18T16:31:08,2024-07-17T12:26:08
48b69940-74a9-4d22-b467-65e8b2bf282b,44f853cf-3efb-446d-bacb-81519106779a,DVP,DTC,Northern Trust,CUST738112,Mizuho Trust & Banking,USD,affirmed,2024-05-28T22:16:44,,2024-05-28T15:43:44
938cd066-02e4-4962-8cc1-d30087102c63,33c1a3a7-cf53-4754-b3a4-cdfdd82ba6a9,RVP,Clearstream,SIX SIS,CUST600724,Euroclear Bank,GBP,matched,2024-07-09T01:31:20,2024-07-09T02:53:20,2024-07-08T15:41:20
a4be736a-c532-47a0-a4f3-9a35fb142aa2,c59dfb4d-dec6-44d2-9fb4-fc6b789ed614,RVP,Clearstream,Euroclear Bank,CUST866940,Euroclear Bank,GBP,matched,2024-10-16T11:29:33,2024-10-16T13:06:33,2024-10-15T17:06:33
43eabdd7-63bf-4c7f-9c53-b5f73d4a2ecc,d0df2b0f-0ce0-4b84-a74e-947ba1e63946,DVP,DTC,Citi Global Custody,CUST463448,Northern Trust,USD,affirmed,2024-04-19T02:50:17,,2024-04-17T12:45:17
71049e20-3b3d-4aa8-b49d-9e28cb2e26d4,5d48b6aa-f6fc-4ec3-8a3c-8dd27fe96cfa,DVP,DTC,JP Morgan Chase Bank,CUST917367,Sumitomo Mitsui Trust Bank,USD,matched,2024-08-13T09:12:10,2024-08-13T10:12:10,2024-08-12T11:01:10
0def6bab-fd10-4ad6-92c8-807970de1061,6529dec9-8ad5-4c74-be51-dd1cbed0201b,FOP,JSCC,Clearstream Banking,CUST485004,SIX SIS,JPY,matched,2024-09-17T19:08:38,2024-09-17T21:01:38,2024-09-17T10:28:38
cd35e3ea-81be-4129-a3b4-b80ce05ae7f2,3631c2de-ab7d-4cb3-896b-6aedad22a8ee,FOP,JSCC,Mizuho Trust & Banking,CUST869987,BNY Mellon,JPY,pending,,,2024-05-24T13:30:46
d21b542d-7498-4e1a-8116-2eeb7a52187d,cb2229b2-278e-4f5c-a5fb-f0213a8596c6,RVP,DTC,State Street Bank,CUST388472,BNY Mellon,USD,matched,2024-02-15T14:59:17,2024-02-15T15:56:17,2024-02-14T15:23:17
49142837-4ecf-4172-801e-d49478ac44ac,316520d1-5845-4d94-9c7c-253ba1d078f3,RVP,DTC,State Street Bank,CUST627537,JP Morgan Chase Bank,USD,matched,2024-06-21T20:04:40,2024-06-21T20:31:40,2024-06-20T11:59:40
9e07125e-2497-4968-8aa2-30c8411de514,8cbe342d-ed86-418b-a53a-644443afa91c,RVP,Clearstream,SIX SIS,CUST193280,SIX SIS,CHF,pending,,,2024-09-23T13:29:53
2944c49d-5ecd-45af-a5c5-7bd1cf991df3,1a7c21f3-1c42-4511-8366-eab6a2b23c8b,RVP,DTC,Northern Trust,CUST851909,SIX SIS,USD,matched,2024-04-24T13:43:16,2024-04-24T14:21:16,2024-04-22T14:20:16
02a02746-05c4-426e-aaa2-9b9deee83435,79613048-27cf-483e-8f9a-4704e106a584,DVP,DTC,Citi Global Custody,CUST933451,Euroclear Bank,USD,affirmed,2024-04-20T22:58:04,,2024-04-19T09:28:04
9f7dcee1-f620-4038-935e-e4810335615d,f049c0d3-5095-4661-899b-dfc58baf6ad0,RVP,DTC,State Street Bank,CUST689780,BNY Mellon,USD,affirmed,2024-11-20T13:44:40,,2024-11-19T13:18:40
13dbba3b-0f51-4b67-baf1-280f2fceb848,f98c231d-9f6e-432d-9993-0723e3b8048e,RVP,Clearstream,SIX SIS,CUST984830,SIX SIS,CHF,matched,2024-11-20T08:48:22,2024-11-20T09:15:22,2024-11-18T15:07:22
2c229fb1-f215-48ae-9ba8-bdf8e4407c4d,be7396ff-8ba6-4295-9a5d-2f542d09f321,DVP,DTC,BNY Mellon,CUST883843,BNY Mellon,USD,matched,2024-12-06T17:47:11,2024-12-06T18:02:11,2024-12-05T12:31:11
cff093d3-d580-4ed9-917f-1fa7157e07af,4ce48342-6ad4-45d2-9a03-3a54088fefa3,DVP,Clearstream,Clearstream Banking,CUST242778,Citi Global Custody,CHF,affirmed,2024-07-31T02:23:18,,2024-07-29T11:03:18
72edbe38-beeb-46bd-9741-81b74a2d09b8,abca9b30-e1d6-4625-bb8c-5609fec1a658,DVP,DTC,JP Morgan Chase Bank,CUST722485,Euroclear Bank,USD,affirmed,2024-08-15T18:17:16,,2024-08-14T12:47:16
ece7eb20-5ded-4a5d-b615-6797b307a3ba,7509368f-ea00-4829-adf6-2f6d5e6deac0,FOP,JSCC,Clearstream Banking,CUST834696,State Street Bank,JPY,matched,2024-04-24T07:56:10,2024-04-24T09:56:10,2024-04-23T14:25:10
e77f04f7-0788-4735-a81a-298401fc9d63,3f51b529-eeff-4bc6-868a-065278f582b3,RVP,DTC,Citi Global Custody,CUST443124,Northern Trust,USD,matched,2024-01-13T06:15:05,2024-01-13T07:51:05,2024-01-11T15:32:05
8214f82a-7812-47f2-adb2-36d40b902ed7,d39efae0-9903-4a85-b167-ddd5763e0f30,RVP,DTC,State Street Bank,CUST533276,Mizuho Trust & Banking,USD,matched,2024-03-23T03:41:25,2024-03-23T04:45:25,2024-03-21T15:52:25
c5b80744-a1b7-43a8-890f-f10f7b015969,c113a73e-1f53-4311-a5ce-720c805a6d15,DVP,DTC,Citi Global Custody,CUST392582,SIX SIS,USD,matched,2024-05-09T02:09:54,2024-05-09T02:46:54,2024-05-07T09:27:54
f9413048-81f7-4ec7-a99f-20948b38aad7,fd8ab9e7-c60d-4408-828e-fe3778d5fd19,DVP,DTC,BNY Mellon,CUST597166,Citi Global Custody,USD,matched,2024-11-21T03:22:15,2024-11-21T03:45:15,2024-11-19T16:10:15
1956720c-e921-4466-8a97-10f457c88834,a5056b97-ddba-4002-9183-bfe4ea8aaf48,RVP,DTC,Northern Trust,CUST137247,Northern Trust,USD,affirmed,2024-02-13T14:23:32,,2024-02-13T09:15:32
947dc30b-997c-4710-89c9-0d1678c66d37,95f1d108-b320-47c0-9828-f0f25847c4a3,RVP,DTC,State Street Bank,CUST740442,Clearstream Banking,USD,matched,2024-11-08T06:08:50,2024-11-08T07:37:50,2024-11-06T15:27:50
bd8a66c1-f6e2-4ed0-9219-0f32e6d0d126,31343200-fe3d-42b1-a7db-8f14ca770302,DVP,Euroclear,Sumitomo Mitsui Trust Bank,CUST921739,Euroclear Bank,CHF,matched,2024-10-23T12:09:18,2024-10-23T12:41:18,2024-10-22T15:39:18
aba7d2f5-76c4-4aa9-9a05-b67b9ea05d72,f2a4117a-4b7e-4258-8fe0-df828c22ccbc,DVP,DTC,State Street Bank,CUST655682,BNY Mellon,USD,matched,2024-01-09T23:36:25,2024-01-10T00:34:25,2024-01-09T12:59:25
13c65618-cbf3-4f3a-8aba-40f333965c1d,500b5561-f455-4249-9dd1-5660cd217dc5,RVP,Clearstream,Clearstream Banking,CUST550118,SIX SIS,CHF,pending,,,2024-08-16T13:37:36
93f60c6c-b1ba-4c7d-95ec-11e104d9e6bb,77e51043-4b36-4692-a821-4a177580fd0f,RVP,DTC,State Street Bank,CUST414127,Sumitomo Mitsui Trust Bank,USD,matched,2024-10-31T03:44:09,2024-10-31T05:43:09,2024-10-30T10:22:09
8ff65c32-7de8-4cae-b8ad-b7b17a9ebe5b,b24618af-e834-48d8-8c4c-bfed9c5df141,RVP,JSCC,Clearstream Banking,CUST939072,Citi Global Custody,JPY,matched,2024-06-21T22:36:20,2024-06-21T23:21:20,2024-06-21T10:15:20
862d093c-31d1-4185-9f1e-c1a70d44cfd6,5832ea64-2516-45ed-932e-2e39ebc80efc,DVP,DTC,JP Morgan Chase Bank,CUST149736,Euroclear Bank,USD,matched,2024-09-12T21:35:15,2024-09-12T22:49:15,2024-09-12T11:52:15
8c4128c9-92f3-4f58-bab1-ed04bda14d19,172639dc-6647-4f56-9c39-d3642a7f1c6d,RVP,JSCC,Sumitomo Mitsui Trust Bank,CUST477598,SIX SIS,JPY,matched,2024-03-26T14:23:55,2024-03-26T15:18:55,2024-03-26T10:48:55
