charge_id,fail_id,charge_date,charge_type,charge_amount,charge_currency,charged_party,payment_status,calculation_method,created_at
3c88dbd2-0f3f-4287-9a4b-80860073bace,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-22,daily_fail_fee,7.08,USD,seller,paid,"Daily fail fee: 34,654.75 × 2.04 bps",2024-04-22T18:11:00
ded28e5f-16e4-4d86-868a-c5b9d638e44e,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-23,daily_fail_fee,6.3,USD,seller,paid,"Daily fail fee: 34,654.75 × 1.82 bps",2024-04-23T13:39:00
f2cd773f-3981-4150-acc7-649fac8429da,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-24,daily_fail_fee,15.77,USD,seller,disputed,"Daily fail fee: 34,654.75 × 4.55 bps",2024-04-24T17:33:00
f57ab92b-ad85-4693-955d-cd1449c11b21,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-25,daily_fail_fee,8.01,USD,seller,paid,"Daily fail fee: 34,654.75 × 2.31 bps",2024-04-25T12:20:00
4883d4b3-066e-4002-8c1b-62c5a8a4a4aa,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-16,interest_charge,24.83,USD,seller,paid,"Interest charge: 34,654.75 × 7.17 bps",2024-04-16T14:54:00
2e9c719f-148c-45fe-83c1-58d109a06030,7e2e1714-9c7c-42ab-87d0-e91775d78212,2024-04-19,interest_charge,20.36,USD,seller,pending,"Interest charge: 34,654.75 × 5.88 bps",2024-04-19T10:52:00
8472b55f-2b96-4b91-a27a-cf2a180974bd,f50a15ff-483b-4d43-871c-18b738285929,2024-08-01,daily_fail_fee,6.73,GBP,seller,disputed,"Daily fail fee: 17,491.12 × 3.85 bps",2024-08-01T10:50:00
53c3f1c2-7012-4cd2-8a2e-c0ed1592c6d8,f50a15ff-483b-4d43-871c-18b738285929,2024-08-02,daily_fail_fee,5.67,GBP,seller,pending,"Daily fail fee: 17,491.12 × 3.24 bps",2024-08-02T16:37:00
a30f3ae6-7e01-4ac3-96c0-83ec301a53a8,f50a15ff-483b-4d43-871c-18b738285929,2024-08-03,daily_fail_fee,2.92,GBP,seller,pending,"Daily fail fee: 17,491.12 × 1.67 bps",2024-08-03T15:07:00
b54bd4a0-cf52-4c1f-b67c-65f3130f039b,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-16,daily_fail_fee,26.0,EUR,seller,paid,"Daily fail fee: 53,765.75 × 4.84 bps",2024-01-16T13:03:00
f2bdb36f-93e8-40f3-80b7-703985f27f50,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-17,daily_fail_fee,26.46,EUR,seller,paid,"Daily fail fee: 53,765.75 × 4.92 bps",2024-01-17T11:34:00
46a588b5-803f-41d7-8f0f-88a793b95ca5,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-18,daily_fail_fee,12.34,EUR,seller,paid,"Daily fail fee: 53,765.75 × 2.29 bps",2024-01-18T15:27:00
0abec94a-f072-4b78-b302-e6f91cb26f72,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-19,daily_fail_fee,21.39,EUR,seller,paid,"Daily fail fee: 53,765.75 × 3.98 bps",2024-01-19T12:32:00
4f5b37e6-0d8c-4c68-8611-5671a3cc0d3a,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-20,daily_fail_fee,26.73,EUR,seller,paid,"Daily fail fee: 53,765.75 × 4.97 bps",2024-01-20T14:48:00
c05efe7a-f937-4804-b833-3a110ed9dd87,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-21,daily_fail_fee,21.63,EUR,seller,paid,"Daily fail fee: 53,765.75 × 4.02 bps",2024-01-21T12:36:00
7ddbd9a6-084c-42aa-b605-d5c339d28b37,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-22,daily_fail_fee,10.63,EUR,seller,paid,"Daily fail fee: 53,765.75 × 1.98 bps",2024-01-22T16:55:00
53535337-48c6-4799-8d9f-9061be12eacb,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-23,daily_fail_fee,6.49,EUR,seller,paid,"Daily fail fee: 53,765.75 × 1.21 bps",2024-01-23T13:32:00
9772ceca-7fa9-401f-b6cc-7df4e1be9403,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-24,daily_fail_fee,12.92,EUR,seller,paid,"Daily fail fee: 53,765.75 × 2.40 bps",2024-01-24T09:01:00
7d81a0c6-eec9-4d1c-95b0-6f4645598437,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-17,interest_charge,47.32,EUR,seller,paid,"Interest charge: 53,765.75 × 8.80 bps",2024-01-17T16:36:00
b8e612dc-94be-4cb7-bfc0-273aab9f79f7,5b03ace2-926d-4c3e-95ee-ed2d212bbdc8,2024-01-22,interest_charge,36.61,EUR,seller,paid,"Interest charge: 53,765.75 × 6.81 bps",2024-01-22T17:41:00
a44f8a12-fcc7-4904-9a00-8310379c8682,ac980da0-f656-4253-b45d-00b664210a18,2024-12-27,daily_fail_fee,16.81,USD,buyer,paid,"Daily fail fee: 91,665.81 × 1.83 bps",2024-12-27T18:58:00
7b14ebf9-36c8-43bc-9794-bf9515bfb151,ac980da0-f656-4253-b45d-00b664210a18,2024-12-28,daily_fail_fee,27.64,USD,buyer,pending,"Daily fail fee: 91,665.81 × 3.01 bps",2024-12-28T15:29:00
498a8b33-e872-4919-a869-0828de4d69de,ac980da0-f656-4253-b45d-00b664210a18,2024-12-29,daily_fail_fee,22.01,USD,buyer,pending,"Daily fail fee: 91,665.81 × 2.40 bps",2024-12-29T15:03:00
643f3b75-4c56-444f-a7fd-4e88fead6f42,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-13,daily_fail_fee,79.26,USD,seller,paid,"Daily fail fee: 310,931.83 × 2.55 bps",2024-01-13T08:12:00
4fec861f-0640-42cc-8751-7ec26f6edc75,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-14,daily_fail_fee,124.04,USD,seller,pending,"Daily fail fee: 310,931.83 × 3.99 bps",2024-01-14T12:43:00
2f7f3a8c-97d0-461a-88f3-fae0287fc93f,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-15,daily_fail_fee,66.07,USD,seller,paid,"Daily fail fee: 310,931.83 × 2.13 bps",2024-01-15T12:25:00
7139dff1-87f1-41fe-bf5c-d6378577deea,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-16,daily_fail_fee,94.36,USD,seller,paid,"Daily fail fee: 310,931.83 × 3.03 bps",2024-01-16T11:14:00
1bc2788c-615c-461b-bea2-a6bd89524c1e,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-17,daily_fail_fee,44.15,USD,seller,pending,"Daily fail fee: 310,931.83 × 1.42 bps",2024-01-17T10:12:00
f5252abf-e332-4667-99b7-29cad72b7711,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-18,daily_fail_fee,58.75,USD,seller,paid,"Daily fail fee: 310,931.83 × 1.89 bps",2024-01-18T14:05:00
2a12078a-319a-4196-911a-c0544fe59e5e,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-19,daily_fail_fee,90.39,USD,seller,paid,"Daily fail fee: 310,931.83 × 2.91 bps",2024-01-19T08:28:00
a072a9d4-2738-4557-9013-34308547358b,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-20,daily_fail_fee,140.89,USD,seller,paid,"Daily fail fee: 310,931.83 × 4.53 bps",2024-01-20T15:19:00
68f65730-8571-4dea-8d61-0006548385fd,1bd6d678-9e9c-4b60-be85-c9ac4b605bf4,2024-01-17,interest_charge,277.7,USD,seller,paid,"Interest charge: 310,931.83 × 8.93 bps",2024-01-17T14:11:00
9085596c-f47c-414a-aaeb-4e1b5b4d5e6d,0ecb30ea-b43c-4924-976c-a5b196dd34c2,2024-11-07,daily_fail_fee,1675.74,JPY,seller,disputed,"Daily fail fee: 4,528,045.19 × 3.70 bps",2024-11-07T14:15:00
779fecee-1b15-4623-9832-96aaaaf6af8f,cb13786a-46f5-41bf-962d-0b952ae1706f,2024-10-15,daily_fail_fee,6560.45,EUR,seller,paid,"Daily fail fee: 13,745,475.01 × 4.77 bps",2024-10-15T13:44:00
3fb59bae-7ccc-4566-9a6b-6a96530383e2,cb13786a-46f5-41bf-962d-0b952ae1706f,2024-10-16,daily_fail_fee,1600.74,EUR,seller,paid,"Daily fail fee: 13,745,475.01 × 1.16 bps",2024-10-16T16:58:00
aeab4b53-1636-4828-ab01-9f60e0917c41,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-26,daily_fail_fee,46.31,USD,seller,paid,"Daily fail fee: 156,794.40 × 2.95 bps",2024-10-26T15:49:00
e7dda45a-307b-4653-9a1b-79bc24a2e1f6,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-27,daily_fail_fee,69.53,USD,seller,paid,"Daily fail fee: 156,794.40 × 4.43 bps",2024-10-27T18:18:00
f54243f6-4efe-408f-9f37-f542b89b0875,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-28,daily_fail_fee,56.45,USD,seller,disputed,"Daily fail fee: 156,794.40 × 3.60 bps",2024-10-28T16:45:00
7c86d4c0-e1f1-48de-b061-eb713b4174b4,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-29,daily_fail_fee,36.64,USD,seller,paid,"Daily fail fee: 156,794.40 × 2.34 bps",2024-10-29T11:28:00
e2e25bf8-b98b-4c0c-abf2-2952f6da59f5,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-30,daily_fail_fee,62.71,USD,seller,paid,"Daily fail fee: 156,794.40 × 4.00 bps",2024-10-30T08:48:00
b2dcbc64-d289-4475-9246-c9c215bc5371,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-27,interest_charge,91.09,USD,seller,paid,"Interest charge: 156,794.40 × 5.81 bps",2024-10-27T16:30:00
9a9e9f1a-4dac-4bb0-b584-3bf6bf55a2ad,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-28,interest_charge,34.5,USD,seller,disputed,"Interest charge: 156,794.40 × 2.20 bps",2024-10-28T08:55:00
3d0ba737-5ef4-4120-85c4-7dd3aadf9063,9b707f1d-719d-4cfb-91d3-fd96d87d891c,2024-10-29,interest_charge,84.2,USD,seller,paid,"Interest charge: 156,794.40 × 5.37 bps",2024-10-29T12:38:00
f1cd45af-7312-4bb8-8f2a-c994d2c33d49,8ca2f02e-ead2-431a-823b-dd51c98bd602,2024-12-13,daily_fail_fee,78.96,JPY,seller,paid,"Daily fail fee: 283,969.53 × 2.78 bps",2024-12-13T09:04:00
c94ed2bb-f581-4f8a-ba2b-2fc3fcb32a3f,8ca2f02e-ead2-431a-823b-dd51c98bd602,2024-12-14,daily_fail_fee,64.41,JPY,seller,paid,"Daily fail fee: 283,969.53 × 2.27 bps",2024-12-14T11:41:00
de7529fc-c22c-42fd-9afd-b73cf178153e,8ca2f02e-ead2-431a-823b-dd51c98bd602,2024-12-15,daily_fail_fee,116.65,JPY,seller,paid,"Daily fail fee: 283,969.53 × 4.11 bps",2024-12-15T17:03:00
0979d58a-4755-4eb1-a279-733a7efaf03c,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-09-28,daily_fail_fee,19.22,USD,buyer,paid,"Daily fail fee: 53,795.67 × 3.57 bps",2024-09-28T12:47:00
f86840d4-5b31-4320-9a77-f8a37985cba0,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-09-29,daily_fail_fee,6.1,USD,buyer,paid,"Daily fail fee: 53,795.67 × 1.13 bps",2024-09-29T14:22:00
1ee27773-c3b1-4863-982a-b11af88fc58d,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-09-30,daily_fail_fee,21.0,USD,buyer,paid,"Daily fail fee: 53,795.67 × 3.90 bps",2024-09-30T12:46:00
d06bd708-c365-4c8c-8ede-77e64193e6df,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-10-01,daily_fail_fee,11.05,USD,buyer,paid,"Daily fail fee: 53,795.67 × 2.05 bps",2024-10-01T13:41:00
eb72dba7-c7fc-4b8b-9994-dd59bd5a916e,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-10-02,daily_fail_fee,19.52,USD,buyer,paid,"Daily fail fee: 53,795.67 × 3.63 bps",2024-10-02T13:11:00
62b2521c-d8a6-4f2e-9153-4a54ce277b4c,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-10-03,daily_fail_fee,25.04,USD,buyer,disputed,"Daily fail fee: 53,795.67 × 4.66 bps",2024-10-03T10:26:00
4e034ea2-ba43-4aba-8f3f-bc854f44c16a,d7c1bb1f-29df-4fd9-9912-862cc5fdf749,2024-10-01,interest_charge,53.1,USD,buyer,paid,"Interest charge: 53,795.67 × 9.87 bps",2024-10-01T18:48:00
d3d32f9b-73a9-4293-b409-4b52de1d7508,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-03,daily_fail_fee,52.67,USD,seller,paid,"Daily fail fee: 118,444.69 × 4.45 bps",2024-08-03T15:01:00
c7c15aff-9f2b-437f-b8af-0f8741fd1824,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-04,daily_fail_fee,52.37,USD,seller,paid,"Daily fail fee: 118,444.69 × 4.42 bps",2024-08-04T09:04:00
35007731-46b9-475f-a72a-c58674c28da1,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-05,daily_fail_fee,14.68,USD,seller,paid,"Daily fail fee: 118,444.69 × 1.24 bps",2024-08-05T12:37:00
739d88b1-33c5-428e-a2c1-06a3cedaf6fb,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-06,daily_fail_fee,58.73,USD,seller,paid,"Daily fail fee: 118,444.69 × 4.96 bps",2024-08-06T14:04:00
41ba167c-a871-4cfc-9c94-172f961fcf0b,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-07,daily_fail_fee,15.57,USD,seller,paid,"Daily fail fee: 118,444.69 × 1.31 bps",2024-08-07T17:32:00
83b8e648-6608-4960-b8db-cace451cf301,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-08,daily_fail_fee,38.74,USD,seller,paid,"Daily fail fee: 118,444.69 × 3.27 bps",2024-08-08T13:05:00
0e96f90c-dd23-41dd-a78c-2366a6888a00,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-09,daily_fail_fee,15.96,USD,seller,paid,"Daily fail fee: 118,444.69 × 1.35 bps",2024-08-09T13:32:00
80317a07-0604-418c-94ff-1ce1217a8369,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-10,daily_fail_fee,22.03,USD,seller,waived,"Daily fail fee: 118,444.69 × 1.86 bps",2024-08-10T12:25:00
cfe3b63c-a1b8-4a11-a366-b91e08d929f1,4b5f6ca7-c76d-469e-a0dc-d62105ecfd2c,2024-08-09,interest_charge,30.94,USD,seller,paid,"Interest charge: 118,444.69 × 2.61 bps",2024-08-09T15:28:00
fd5c81ba-2b01-4b63-872b-4aa4e0df018d,a41c7677-c862-44b8-9aef-56f5457cd524,2024-02-20,daily_fail_fee,1805.79,JPY,seller,pending,"Daily fail fee: 6,687,605.00 × 2.70 bps",2024-02-20T18:48:00
0e9221aa-2639-4eb3-9bcd-6821e98d17c2,ac373983-1d3c-48a2-9f20-0276279d2835,2024-01-11,daily_fail_fee,32.65,USD,buyer,paid,"Daily fail fee: 90,909.83 × 3.59 bps",2024-01-11T18:00:00
33377167-eb87-4d83-b23c-115c0f970983,82361c12-5eba-4caa-97e2-a2cd863bd7c9,2024-01-24,daily_fail_fee,328.19,JPY,seller,paid,"Daily fail fee: 1,546,118.49 × 2.12 bps",2024-01-24T17:26:00
e14480df-62e1-404f-8134-3f8f7b58a647,82361c12-5eba-4caa-97e2-a2cd863bd7c9,2024-01-25,daily_fail_fee,401.93,JPY,seller,paid,"Daily fail fee: 1,546,118.49 × 2.60 bps",2024-01-25T14:35:00
83f0dd52-b571-496d-a6b6-8524821c8a1d,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-23,daily_fail_fee,35.23,EUR,seller,pending,"Daily fail fee: 91,920.15 × 3.83 bps",2024-10-23T13:45:00
18e28898-2856-4a49-9c07-9ae59991d2f4,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-24,daily_fail_fee,14.09,EUR,seller,paid,"Daily fail fee: 91,920.15 × 1.53 bps",2024-10-24T17:37:00
0f1f0aa9-9be7-4200-a0b2-3d663ee75674,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-25,daily_fail_fee,22.98,EUR,seller,paid,"Daily fail fee: 91,920.15 × 2.50 bps",2024-10-25T17:04:00
8041b68a-7a13-4201-ac86-c61271b8dcc0,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-26,daily_fail_fee,19.35,EUR,seller,pending,"Daily fail fee: 91,920.15 × 2.10 bps",2024-10-26T11:44:00
20bce7f1-75d8-4788-9f12-bf66dac43f8b,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-27,daily_fail_fee,17.71,EUR,seller,paid,"Daily fail fee: 91,920.15 × 1.93 bps",2024-10-27T17:45:00
3d50b3a7-3a36-43ea-8453-3c1d84e8f5cb,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-28,daily_fail_fee,16.03,EUR,seller,paid,"Daily fail fee: 91,920.15 × 1.74 bps",2024-10-28T12:54:00
0ff080d4-e329-4ca8-bdb6-aaa873b86921,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-29,daily_fail_fee,9.83,EUR,seller,pending,"Daily fail fee: 91,920.15 × 1.07 bps",2024-10-29T15:43:00
307140cf-f95b-47db-9904-1ea0da0f21df,df7e6a6a-0c2f-4e92-9aa3-7e7c658eda0f,2024-10-24,interest_charge,64.21,EUR,seller,paid,"Interest charge: 91,920.15 × 6.99 bps",2024-10-24T10:04:00
248d8fc8-6921-4444-ab93-fee52bf3597a,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-25,daily_fail_fee,3.92,USD,buyer,paid,"Daily fail fee: 32,187.69 × 1.22 bps",2024-01-25T09:34:00
5ada54d2-ff1a-472b-86c0-985247ebe0ef,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-26,daily_fail_fee,8.22,USD,buyer,paid,"Daily fail fee: 32,187.69 × 2.55 bps",2024-01-26T15:19:00
e1d41e23-e0e0-4632-bfa9-ac17eba4a850,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-27,daily_fail_fee,9.03,USD,buyer,paid,"Daily fail fee: 32,187.69 × 2.80 bps",2024-01-27T16:37:00
29af71b9-479b-4c79-b293-aa93c0f8673f,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-28,daily_fail_fee,14.01,USD,buyer,paid,"Daily fail fee: 32,187.69 × 4.35 bps",2024-01-28T16:21:00
f1474135-1d6b-40d4-97b8-a6b287342c77,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-29,daily_fail_fee,5.38,USD,buyer,paid,"Daily fail fee: 32,187.69 × 1.67 bps",2024-01-29T12:52:00
216c8985-9837-44ee-a56d-2b3a2971ae6e,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-30,daily_fail_fee,4.87,USD,buyer,paid,"Daily fail fee: 32,187.69 × 1.51 bps",2024-01-30T17:16:00
3936f042-fbd3-41e5-becb-7ac8ee1f6f85,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-31,daily_fail_fee,6.85,USD,buyer,paid,"Daily fail fee: 32,187.69 × 2.13 bps",2024-01-31T18:10:00
071da5a9-ff19-4b20-94a8-dbec67b4d07f,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-02-01,daily_fail_fee,15.02,USD,buyer,paid,"Daily fail fee: 32,187.69 × 4.67 bps",2024-02-01T16:30:00
d59df4d0-a1c1-4e87-ba3a-9bdf9d2ccc96,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-02-02,daily_fail_fee,11.52,USD,buyer,paid,"Daily fail fee: 32,187.69 × 3.58 bps",2024-02-02T09:34:00
d41378ed-fb0d-47b6-8866-20e825f804bb,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-02-03,daily_fail_fee,15.01,USD,buyer,paid,"Daily fail fee: 32,187.69 × 4.66 bps",2024-02-03T14:26:00
6fee8ee8-4b35-4df5-81e3-4f4d7699301b,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-02-09,interest_charge,18.77,USD,buyer,paid,"Interest charge: 32,187.69 × 5.83 bps",2024-02-09T09:13:00
6f669de1-1fc4-4c58-ab94-38f6e084b103,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-27,interest_charge,19.45,USD,buyer,paid,"Interest charge: 32,187.69 × 6.04 bps",2024-01-27T10:22:00
0fff28ac-9047-4dc7-8b8d-e4c46a1f9390,c32188c6-868d-4cac-abc5-27db9a8b0595,2024-01-31,interest_charge,13.33,USD,buyer,disputed,"Interest charge: 32,187.69 × 4.14 bps",2024-01-31T14:49:00
ccc54f01-093d-458f-98eb-9f793a1833db,e8206119-6867-4053-94a2-a46035cabc60,2024-05-01,daily_fail_fee,117.01,JPY,seller,pending,"Daily fail fee: 372,865.25 × 3.14 bps",2024-05-01T11:39:00
cd6137a2-76b8-4d3f-b61f-cf1dc04f33ff,e8206119-6867-4053-94a2-a46035cabc60,2024-05-02,daily_fail_fee,176.84,JPY,seller,paid,"Daily fail fee: 372,865.25 × 4.74 bps",2024-05-02T13:40:00
2a27822e-2b74-451c-8ec7-876b362f4ae4,e8206119-6867-4053-94a2-a46035cabc60,2024-05-03,daily_fail_fee,62.31,JPY,seller,pending,"Daily fail fee: 372,865.25 × 1.67 bps",2024-05-03T16:38:00
a68a1d34-9992-4cf2-9c2e-8376f10334f4,e8206119-6867-4053-94a2-a46035cabc60,2024-05-04,daily_fail_fee,86.19,JPY,seller,paid,"Daily fail fee: 372,865.25 × 2.31 bps",2024-05-04T17:03:00
a35eb787-4119-457f-a28a-c1ccf79e26fe,e8206119-6867-4053-94a2-a46035cabc60,2024-05-05,daily_fail_fee,157.92,JPY,seller,paid,"Daily fail fee: 372,865.25 × 4.24 bps",2024-05-05T18:50:00
52b85217-898c-4db6-bd55-1d8288b7164c,e8206119-6867-4053-94a2-a46035cabc60,2024-05-06,daily_fail_fee,182.48,JPY,seller,disputed,"Daily fail fee: 372,865.25 × 4.89 bps",2024-05-06T16:24:00
3b3f736c-16f7-4b88-b542-585e60f56d66,e8206119-6867-4053-94a2-a46035cabc60,2024-05-07,daily_fail_fee,86.55,JPY,seller,paid,"Daily fail fee: 372,865.25 × 2.32 bps",2024-05-07T09:24:00
95b5907d-b1a4-4c53-b951-ef06fc78cd3e,e8206119-6867-4053-94a2-a46035cabc60,2024-05-08,daily_fail_fee,106.0,JPY,seller,paid,"Daily fail fee: 372,865.25 × 2.84 bps",2024-05-08T10:13:00
14389bcb-6af4-4bd3-a890-12669f65a260,e8206119-6867-4053-94a2-a46035cabc60,2024-05-09,daily_fail_fee,117.53,JPY,seller,disputed,"Daily fail fee: 372,865.25 × 3.15 bps",2024-05-09T09:37:00
33347d93-5cbd-41d5-9f9c-daddf6e4c920,e8206119-6867-4053-94a2-a46035cabc60,2024-05-10,daily_fail_fee,70.15,JPY,seller,paid,"Daily fail fee: 372,865.25 × 1.88 bps",2024-05-10T17:05:00
26c6c620-8681-4742-bf2a-262db0426b5f,e8206119-6867-4053-94a2-a46035cabc60,2024-05-02,interest_charge,293.02,JPY,seller,disputed,"Interest charge: 372,865.25 × 7.86 bps",2024-05-02T16:04:00
fb83eca8-4f10-4bcf-b822-6ce928199db7,e8206119-6867-4053-94a2-a46035cabc60,2024-05-07,interest_charge,151.87,JPY,seller,paid,"Interest charge: 372,865.25 × 4.07 bps",2024-05-07T10:19:00
fe4f7280-db82-432c-aead-911b76e8923e,e8206119-6867-4053-94a2-a46035cabc60,2024-05-10,administrative_fee,323.72,JPY,seller,pending,Administrative processing fee for aged fail,2024-05-10T15:47:00
53210f3b-05bd-4850-836e-6e5e713f6e96,e8206119-6867-4053-94a2-a46035cabc60,2024-05-28,interest_charge,90.09,JPY,seller,paid,"Interest charge: 372,865.25 × 2.42 bps",2024-05-28T09:11:00
411d8e5c-7a4c-4475-b7b4-5b4169048194,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-20,daily_fail_fee,74.16,USD,buyer,pending,"Daily fail fee: 242,338.99 × 3.06 bps",2024-01-20T11:18:00
034507ff-2786-444b-88ad-d70a6a73208c,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-21,daily_fail_fee,33.02,USD,buyer,pending,"Daily fail fee: 242,338.99 × 1.36 bps",2024-01-21T14:05:00
e39376b2-be4c-449c-9b70-8f823fcb33f0,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-22,daily_fail_fee,43.3,USD,buyer,pending,"Daily fail fee: 242,338.99 × 1.79 bps",2024-01-22T18:22:00
e356fa7f-f4d5-420b-aff0-c84e628ac850,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-23,daily_fail_fee,59.37,USD,buyer,paid,"Daily fail fee: 242,338.99 × 2.45 bps",2024-01-23T09:20:00
facc5313-29b8-45f6-a22e-0353f39f934a,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-24,daily_fail_fee,45.89,USD,buyer,pending,"Daily fail fee: 242,338.99 × 1.89 bps",2024-01-24T12:18:00
5ff290f5-60ba-41ba-be5d-d8c13f12eaad,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-25,daily_fail_fee,25.23,USD,buyer,paid,"Daily fail fee: 242,338.99 × 1.04 bps",2024-01-25T09:42:00
b0272d3c-529d-45fd-a3fb-f97080a1f7af,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-26,daily_fail_fee,93.27,USD,buyer,paid,"Daily fail fee: 242,338.99 × 3.85 bps",2024-01-26T17:56:00
ff015917-1ba1-4607-a15e-a78e70273d5a,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-27,daily_fail_fee,96.01,USD,buyer,pending,"Daily fail fee: 242,338.99 × 3.96 bps",2024-01-27T16:19:00
861dba6e-f87d-43b6-96f3-dbdf12999ab2,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-28,daily_fail_fee,88.56,USD,buyer,pending,"Daily fail fee: 242,338.99 × 3.65 bps",2024-01-28T15:26:00
085da933-f87c-4a8c-b47b-f2f0017dc5d9,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-29,daily_fail_fee,96.1,USD,buyer,paid,"Daily fail fee: 242,338.99 × 3.97 bps",2024-01-29T11:47:00
9667177c-76aa-45ab-9bbe-06dc59427d85,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-25,interest_charge,240.0,USD,buyer,pending,"Interest charge: 242,338.99 × 9.90 bps",2024-01-25T16:47:00
20801c39-0f73-461e-8d88-bccc74719355,f3d17bbe-999e-4ed7-b26d-4f985b15f088,2024-01-29,interest_charge,163.05,USD,buyer,pending,"Interest charge: 242,338.99 × 6.73 bps",2024-01-29T17:54:00
dc202a7e-9362-41ca-a238-0b6b9df1dfd2,12442e84-ad6c-4182-b290-bb52b771a723,2024-10-03,daily_fail_fee,156.86,USD,buyer,paid,"Daily fail fee: 339,574.92 × 4.62 bps",2024-10-03T10:03:00
