settlement_id,trade_id,ssi_id,settlement_reference,scheduled_settlement_date,actual_settlement_date,settlement_status,settlement_amount,settled_quantity,settlement_location,value_date,created_at
feab7fcf-da09-41aa-a05b-185fff0f7f8c,8af6cd5a-b588-492e-b737-648e87a7fc19,0fb72c2f-3fda-4199-9cff-8c4b281532e1,STL81256437,2024-12-18,2024-12-18,partial,95937.53,55,JSCC,2024-12-18,2024-12-18T18:05:00
d29c9ce0-6de1-4729-9dcc-9811b738a240,4f93d8bb-8bce-4716-9345-999c09ef73d9,b2ae7874-2f6b-4509-9183-80c1700bf6bc,STL93730965,2024-02-16,2024-02-16,settled,474681.89,944,DTC,2024-02-16,2024-02-16T16:37:00
012eaa2f-e5c6-416e-bab3-656e5b6850ce,718a098d-34ab-4762-8e92-91f3a933a798,9a0c6bf0-06f6-44ef-bd6a-c8bac029d5a9,STL39038757,2024-06-03,,failed,2456482.32,,JSCC,,2024-06-03T17:02:00
97fbb01e-79a3-45dd-8bef-aa69d052a33c,562b6f39-74a5-47d2-aa07-b53a80c9679c,09f8bb98-999f-4447-8e2a-266f5450e060,STL41844175,2024-12-02,2024-12-02,settled,84400895.95,449981,Clearstream,2024-12-02,2024-12-02T18:01:00
ca36d66b-7ac9-4ff2-a97f-064d41969a1d,e5986c99-32ca-41bb-b266-dcc478f6af3a,7f0a7c11-0372-4e55-aeae-412ea309bdfd,STL28153701,2024-12-27,,failed,94393.17,,JSCC,,2024-12-27T08:38:00
828a1cd7-6670-42d2-8c20-9ce7fc5c3d2c,fcd7a47d-ba21-42fd-b213-6435ef094b54,e5231ecc-9a39-4fa3-b884-b3e45a7ef170,STL31217083,2024-01-05,,failed,161014.37,,DTC,,2024-01-05T11:49:00
a00a6be7-b7e0-42bb-8b98-b9aa205bf58a,800807c7-ceea-419f-b761-42c49871e768,1b45e4b0-f84d-46fc-8fcb-553cfd37a4d8,STL90189161,2024-09-03,2024-09-03,settled,58951003.0,282536,DTC,2024-09-03,2024-09-03T13:14:00
89255d36-968c-4555-b124-4e6730be4c93,dae969b4-bc1e-4d55-b04b-d097a48b43b3,1f8338f6-4ab5-4d50-8200-4018b0a640a7,STL62670144,2024-05-14,2024-05-14,settled,50087.44,198,DTC,2024-05-14,2024-05-14T08:03:00
9dbcd3b4-652e-4ccb-87e6-32930cbb6be4,3ae0c3e4-e7cc-4a8d-8d7f-f0264745608a,8b29c51d-d51b-42e9-a564-75d56f90de5a,STL72205693,2024-12-04,2024-12-04,settled,3698648.46,661,JSCC,2024-12-04,2024-12-04T13:58:00
78a6e1e9-83a2-4bad-b0d0-8fdb01617c8c,cd27f08b-a4c1-479b-b78c-33e63b6793fa,84ec4935-dbda-4f8a-b873-ade0f7a91319,STL53175256,2024-09-10,2024-09-10,settled,150647.31,306,DTC,2024-09-10,2024-09-10T12:51:00
a577eb0f-7841-41af-9ecd-0872856bbf56,0c8b5d75-08a3-41b9-8c04-6d461e2a0625,e4456da6-fda8-4281-b4d2-5b98f54b24ff,STL15884742,2024-07-19,2024-07-19,settled,929.21,38,DTC,2024-07-19,2024-07-19T13:18:00
cc257ecb-13fc-4268-b320-74b45db82bbd,933d44b5-8ed1-4607-8675-79ce96967ec8,95ea450f-3bc0-4073-bf19-7c02306c2e94,STL48294101,2024-08-29,2024-08-29,settled,194762.41,939,Euroclear,2024-08-29,2024-08-29T13:14:00
3be47c76-d4ea-4bdc-873a-2e1934b6b378,e886474e-bc59-4c3d-bfe6-dcba0753cc9a,d7f38b76-e433-4914-acaf-1bb5aa89d998,STL85304172,2024-02-06,2024-02-06,settled,2403375.66,934,JSCC,2024-02-06,2024-02-06T09:45:00
ff917de5-bc6a-4e78-b1e3-2e4ec368296a,6f04348e-cd06-443a-ba6a-f90aaf7d04a8,7bfd9995-6a3c-401c-8b8d-98ce2e7dca63,STL81053861,2024-11-27,2024-11-27,settled,25271.37,813,DTC,2024-11-27,2024-11-27T11:18:00
171dbc66-4a7b-4189-970f-9b45b551c44e,3af9fe99-d4cb-4507-b5ee-b6a647079982,230f3a58-918c-4e04-9099-35f6d9ffd00d,STL63437031,2024-10-28,2024-10-28,settled,97383.14,142,JSCC,2024-10-28,2024-10-28T14:10:00
92604e6b-71dd-40ed-b86e-d3b718de9023,270a894b-17e8-44e3-a71b-aa826d143216,73d02810-8947-42d2-b521-0898be593e9c,STL30053210,2024-12-16,2024-12-16,settled,17193420.83,60614,DTC,2024-12-16,2024-12-16T09:31:00
f2c6b56b-eb94-4c5e-8971-9fcb076c80f3,67200ac0-f149-4933-a443-3c27022829cf,7dd96e4a-452a-4072-8623-f3a2e0767f76,STL60987459,2024-02-02,2024-02-02,settled,315799.72,783,DTC,2024-02-02,2024-02-02T08:15:00
ee20ca58-6d92-42c2-b0b6-0400183931ae,17731ce3-d2eb-4bfe-9d76-735054c0952e,e9376cf2-e20c-477d-965d-f1004815ef56,STL28728710,2024-07-15,2024-07-15,settled,394574.38,955,DTC,2024-07-15,2024-07-15T12:34:00
97bd2d09-c00e-4c91-aa97-2674e0cbc228,f9cbd2cc-694d-481d-a9bc-03c2c1952306,e989a565-31cd-42ae-b0ba-c2a45ff9730f,STL95945916,2024-09-30,2024-09-30,settled,59307.64,240,DTC,2024-09-30,2024-09-30T10:48:00
8b1654ca-c9ab-4cda-8f45-8f278bdaf600,ff6454f7-0c99-465a-aba5-03ef94c4b046,afc090e2-975f-4fb2-8921-34fe5ec4a18f,STL36406040,2024-07-05,2024-07-05,settled,4512.34,44,Euroclear,2024-07-05,2024-07-05T13:51:00
aaafb847-0a57-49b5-a78a-42ce27a42b11,b42126a7-1c82-476d-918c-67db9dd1aaf9,d17d7fa5-1ca0-479c-aa36-77762b0bbd0a,STL19530298,2024-09-03,2024-09-03,settled,33801.83,204,DTC,2024-09-03,2024-09-03T13:12:00
28b2140b-9b11-4e93-8f12-0376d2b0ccd2,0f3c5d11-a7bd-4a3d-b9d6-08a10453bf10,d21eca22-4d81-4a54-8437-f80403180b70,STL95202538,2024-10-21,2024-10-21,settled,113886.75,447,DTC,2024-10-21,2024-10-21T09:27:00
cbdadbd6-a7d1-44f5-87d7-ea3567f25bdf,409aa1f9-8be7-432c-99ea-a7426b5cdde7,b83e5d01-2fb6-45cd-b66b-7fda6c25123e,STL56554895,2024-05-29,2024-05-29,settled,156725.45,625,DTC,2024-05-29,2024-05-29T16:28:00
95d997aa-9ec1-476a-9cbd-09c33ad28977,1234e78a-4071-4a36-b4fe-5925f76898c3,84638f72-9cd5-41c9-a31e-8b8e0ddcaef0,STL50563566,2024-07-24,2024-07-24,settled,84980.74,883,DTC,2024-07-24,2024-07-24T09:13:00
63104286-b68b-4649-95df-9d1c8e373e97,4546f3ff-00a9-40cd-a019-d5c8c4d65ca6,94d2bb37-90e1-40e0-96c3-43bad5983e66,STL45614444,2024-06-24,2024-06-24,settled,159935.47,43,JSCC,2024-06-24,2024-06-24T08:45:00
36611477-53a7-4df1-aa7f-e43433015892,3bb27285-d06e-47fe-8c0f-38c587be356c,21911da8-9b75-47a9-9a79-02ffa06beee1,STL38694966,2024-11-12,2024-11-12,settled,82062.72,515,Clearstream,2024-11-12,2024-11-12T09:43:00
06396f61-d9a8-4392-99c0-e18458876690,8237e87a-d4cb-4298-b3db-95519848f624,520e6353-0727-4794-85a6-a49e47ceb277,STL72751921,2024-02-27,2024-02-27,settled,25146.57,979,Clearstream,2024-02-27,2024-02-27T17:03:00
b1d01b52-955e-4f8d-b78b-c503ae310523,38592747-b991-4d5d-82e8-cebbe18a1909,7cd0f377-dca4-418b-8849-e6844466d562,STL20730964,2024-04-11,2024-04-11,settled,7745.08,31,DTC,2024-04-11,2024-04-11T18:59:00
453c8ffe-e603-45b1-ba86-552c6703c5ee,5c0092aa-a01d-42bb-bb97-0f8e19be3249,860b8797-fcc6-4d29-a2ca-cb83dc2117da,STL50311520,2024-12-27,2024-12-27,settled,512850.26,794,JSCC,2024-12-27,2024-12-27T14:37:00
715a1fbe-6d5a-42fb-bda4-79900e1b4518,179ffd2d-0049-4bc2-94a3-ee6c7c70c360,c4ff50b3-d4e6-4fdb-950d-7129abdadd93,STL84320245,2024-10-30,2024-10-30,settled,2106246.21,361,JSCC,2024-10-30,2024-10-30T11:12:00
e7b47888-6a31-45a2-b369-7d739d0ee345,72929852-7a5b-4847-84ad-9cbb24a8adc4,3ed089a4-7115-4a9c-8d2c-973b85617343,STL94181529,2024-08-14,2024-08-14,settled,283497093.02,436047,JSCC,2024-08-14,2024-08-14T18:35:00
909ee323-ecf8-465d-9f89-55554e0251d6,2d5f1c51-7c28-4ceb-8933-2b6b80716e6f,50167fe3-87fa-4d5b-abcd-6e75dd2d855b,STL72908845,2024-12-04,,pending,8595.7,,Euroclear,,2024-12-04T08:49:00
94174bf0-2baa-4c2d-a7de-0d5f9c2b1d58,f6346913-4331-4c77-9774-a0ffebfd5df9,8bb837d6-617e-44fa-8a54-1bf6b80e9351,STL74192137,2024-10-11,2024-10-11,settled,4186861.25,464,JSCC,2024-10-11,2024-10-11T15:51:00
c3ccc6af-9ece-4006-8587-44bcd5f12e17,412bc8ab-cd6e-41bc-8005-a13e903e2532,f07ea465-f330-46be-b630-98045e6df2cd,STL10802510,2024-11-15,2024-11-15,settled,23841.39,65,DTC,2024-11-15,2024-11-15T18:06:00
8e7b505e-a1ef-490e-ac40-97796d7be2b0,607ce23a-337a-4fb0-8a5b-9cfff4883468,2f6cf8a8-7a8c-45b3-8c7f-dc201def0742,STL68047375,2024-03-15,2024-03-15,settled,317220.52,135,JSCC,2024-03-15,2024-03-15T15:15:00
66a5bbd2-0297-4212-ac92-9531abcb77ec,b8e6f88e-47f0-4e98-929a-83acfcc3d06e,6adf632f-eebb-4a50-8a11-c0704fe81137,STL91027831,2024-02-14,2024-02-14,settled,36896095.47,151714,DTC,2024-02-14,2024-02-14T15:13:00
7fe2c452-4b12-4dbc-9547-de76f8c297ff,be4593e7-9a6b-43a4-9c2b-03c38532c9fb,a7b0f823-c829-45c7-934d-f75153803a74,STL64341068,2024-04-05,2024-04-05,settled,52134.76,464,DTC,2024-04-05,2024-04-05T12:16:00
bc128295-8fbe-468d-8dce-7a8dc41773c4,3d134500-cd42-4192-aa1a-f15ce80de92e,b3646fba-ca46-4fe3-abe9-22ecc2229da4,STL85251989,2024-05-15,,failed,268796.75,,DTC,,2024-05-15T10:20:00
bbdf5633-49d9-4522-bc3b-ab3f652f9b97,50aaef3f-427d-424c-8708-ee3c09c626d5,558d8add-0bd3-420f-a389-74275089e7e5,STL71765566,2024-01-31,2024-01-31,settled,25017.67,811,DTC,2024-01-31,2024-01-31T14:39:00
814e64eb-c2a4-4d2a-b10d-3559acfb5a33,50c704e0-a05a-4f5e-aa1d-51eafbc22ba0,8c9dcad3-d669-45e7-b76d-e371d2c8a19c,STL68961318,2024-05-06,2024-05-06,settled,169627.35,176,JSCC,2024-05-06,2024-05-06T15:58:00
e9ffc07a-3cc4-4efd-b87d-860a894a792a,cbd9cf2f-1e35-46f1-9ca6-a3a7d9ad099d,0c35488f-788f-4a84-8696-20d544f5ec04,STL81795409,2024-05-20,2024-05-20,settled,81975.51,594,DTC,2024-05-20,2024-05-20T13:41:00
3242c5ee-91e0-4a5a-91cc-f760276d2894,17f67806-76b2-4680-8eb4-e9f00ba56969,b5cecf20-206d-4985-b735-4b8c2737789b,STL28342286,2024-01-10,,failed,230716.3,,DTC,,2024-01-10T11:43:00
655586ce-c089-475e-bbb0-4961dbdc47ac,9244766b-addb-4692-bb0a-264f4711c5a5,91580994-d51f-4b2d-b547-a25b226b33ac,STL87206285,2024-05-23,,failed,3603851.88,,JSCC,,2024-05-23T09:16:00
36834d34-bad0-430a-abdc-f1b5b0860ce1,ddcf807b-206d-4a14-91ea-8bfa837298f6,229bc615-5222-443e-a1db-47c15d276b6e,STL35353577,2024-11-13,2024-11-13,partial,144594.31,601,DTC,2024-11-13,2024-11-13T11:48:00
20a78f49-7ae7-4a60-b1ad-24f49200a926,9b680629-47ad-4c90-8f16-3cf8e67da0fb,9d6418f7-bfc5-4515-9520-12c592a41743,STL38510236,2024-04-29,2024-04-29,settled,94949.84,603,DTC,2024-04-29,2024-04-29T12:31:00
b3ed81b1-df34-469d-96ee-09a6f5447b02,0217df64-812d-4d33-a00f-cd6e883d34cd,8174ded7-2306-4a8a-845e-a1d034344727,STL91618861,2024-09-18,2024-09-18,settled,94800.24,624,Euroclear,2024-09-18,2024-09-18T08:51:00
6be5e68c-281a-4cc6-8199-1baf2da4495e,aa723ea9-3474-4824-be13-71fe2d418b45,0c86dcbe-ef59-4bde-8669-aa839243c235,STL21288208,2024-03-15,2024-03-15,settled,30645.91,83,DTC,2024-03-15,2024-03-15T13:53:00
b92d22a4-de48-45f8-96e1-3571726b5c7f,7692b71f-6757-4532-827d-23d3f97e9243,0f185c5c-736d-4757-9866-c39373070807,STL17728115,2024-01-24,2024-01-24,settled,497499.02,975,DTC,2024-01-24,2024-01-24T15:20:00
622bcaaa-4248-4e87-8d22-ea8742dd0ad2,d42508f7-d936-44dc-8c34-2952895e8622,5c61988d-51e4-4747-9c6f-2dffdd6835ad,STL37077018,2024-10-25,2024-10-25,settled,210066.9,533,DTC,2024-10-25,2024-10-25T16:14:00
2af4cc34-fc97-4ad6-adb2-3bd89739b657,770cee49-8f05-4efa-9260-b3425dab671f,42be4754-c68e-47bf-98bd-3cda62d19252,STL48164274,2024-11-08,2024-11-08,partial,606727.95,730,JSCC,2024-11-08,2024-11-08T11:13:00
f2b8a0e4-b20f-47a5-9bbc-f70243eaa314,12685145-7a9b-425b-b020-23ad9e0be251,611a9563-49ad-4b9d-8391-f473aaec06ed,STL93942023,2024-08-22,2024-08-22,settled,140030.35,346,DTC,2024-08-22,2024-08-22T10:58:00
1f77827c-b493-4391-a4ab-2929a3f2700c,750c5ba6-2682-46b5-a1f1-c44e5387289f,5f492b99-46d9-413d-a572-ccfa46b981a2,STL70317489,2024-07-08,,failed,2745.34,,Euroclear,,2024-07-08T15:29:00
782ad98b-8246-4e4a-8369-0c83de715bf1,0b0198ef-547e-4089-8094-713a0f40efce,2ca021bd-a01c-40fe-b9a0-e0177269ad76,STL77945312,2024-12-09,2024-12-09,settled,16051.13,805,DTC,2024-12-09,2024-12-09T08:25:00
eb61dc85-002e-4b5e-b697-a1381631fb66,4c8787b5-3861-459e-8066-bf390dbe3cb5,9b2e8312-43be-4d42-ac47-87ee5be0f4b7,STL69451721,2024-09-11,2024-09-11,settled,161816.96,441,DTC,2024-09-11,2024-09-11T08:13:00
a988d22d-a5e3-4d99-b3fd-0aee259d1954,1282771d-6ded-4b74-8016-b4be1ec1d7aa,14ec550d-29ac-4f88-bed8-8926f92d2276,STL14637652,2024-08-29,2024-08-29,settled,5572830.2,229480,DTC,2024-08-29,2024-08-29T13:39:00
2601303d-d4b8-4aab-896a-153ace2951ce,52bab539-9afb-4c7b-937c-457a6de6e2c8,b43fed9b-14e3-4380-948c-c3b2af47bf2b,STL28155906,2024-07-18,2024-07-18,settled,17393.93,145,DTC,2024-07-18,2024-07-18T18:18:00
9b852f2d-62de-47ed-9168-0a510bff1ac6,44f853cf-3efb-446d-bacb-81519106779a,48b69940-74a9-4d22-b467-65e8b2bf282b,STL15045722,2024-05-29,,failed,200848.59,,DTC,,2024-05-29T18:30:00
6b57cdbb-ce27-419a-a4ca-ab97e9b45c93,33c1a3a7-cf53-4754-b3a4-cdfdd82ba6a9,938cd066-02e4-4962-8cc1-d30087102c63,STL76579910,2024-07-10,2024-07-10,settled,5363.88,165,Clearstream,2024-07-10,2024-07-10T12:01:00
c2645a15-aace-475c-8eb8-3c54c3b080ee,c59dfb4d-dec6-44d2-9fb4-fc6b789ed614,a4be736a-c532-47a0-a4f3-9a35fb142aa2,STL59234268,2024-10-17,2024-10-17,settled,7548.57,247,Clearstream,2024-10-17,2024-10-17T16:10:00
2b366faf-b72a-4b26-913f-8235a607d0bc,d0df2b0f-0ce0-4b84-a74e-947ba1e63946,43eabdd7-63bf-4c7f-9c53-b5f73d4a2ecc,STL10324854,2024-04-18,2024-04-18,settled,9491.07,785,DTC,2024-04-18,2024-04-18T14:53:00
78d75e32-4fa2-49ec-976b-90175a9c2ee9,5d48b6aa-f6fc-4ec3-8a3c-8dd27fe96cfa,71049e20-3b3d-4aa8-b49d-9e28cb2e26d4,STL64336432,2024-08-13,2024-08-13,settled,34344919.2,96818,DTC,2024-08-13,2024-08-13T11:51:00
ba0752de-34bc-49af-88bd-c07557e27c92,6529dec9-8ad5-4c74-be51-dd1cbed0201b,0def6bab-fd10-4ad6-92c8-807970de1061,STL64162221,2024-09-19,2024-09-19,settled,472885.7,154,JSCC,2024-09-19,2024-09-19T12:26:00
b0ace7a0-a2c0-46a6-9b28-7c33ab6ed1fd,3631c2de-ab7d-4cb3-896b-6aedad22a8ee,cd35e3ea-81be-4129-a3b4-b80ce05ae7f2,STL52286809,2024-05-28,2024-05-28,settled,820645.07,862,JSCC,2024-05-28,2024-05-28T17:31:00
7c1e9a4e-f45d-417f-9583-4a25ee09197d,cb2229b2-278e-4f5c-a5fb-f0213a8596c6,d21b542d-7498-4e1a-8116-2eeb7a52187d,STL39204346,2024-02-15,2024-02-15,settled,12119.03,465,DTC,2024-02-15,2024-02-15T17:44:00
d09500ff-99cf-4af7-adf0-a80264614640,316520d1-5845-4d94-9c7c-253ba1d078f3,49142837-4ecf-4172-801e-d49478ac44ac,STL82703520,2024-06-21,2024-06-21,settled,138062.96,754,DTC,2024-06-21,2024-06-21T12:53:00
2b0e66e2-b060-4e9e-8770-34d6181076dc,8cbe342d-ed86-418b-a53a-644443afa91c,9e07125e-2497-4968-8aa2-30c8411de514,STL77925726,2024-09-25,2024-09-25,settled,66211.21,453,Clearstream,2024-09-25,2024-09-25T14:02:00
4098da5b-ebc5-41fc-8b78-42df5e366945,1a7c21f3-1c42-4511-8366-eab6a2b23c8b,2944c49d-5ecd-45af-a5c5-7bd1cf991df3,STL52088357,2024-04-23,2024-04-23,settled,42743.7,150,DTC,2024-04-23,2024-04-23T08:55:00
a1838dfb-2f61-45f1-aced-ba6cfe55ba74,79613048-27cf-483e-8f9a-4704e106a584,02a02746-05c4-426e-aaa2-9b9deee83435,STL98830506,2024-04-22,,failed,22327.29,,DTC,,2024-04-22T11:09:00
89307534-1fdd-433c-832c-0d1d0c5842a3,f049c0d3-5095-4661-899b-dfc58baf6ad0,9f7dcee1-f620-4038-935e-e4810335615d,STL39055218,2024-11-20,2024-11-20,settled,164521.53,438,DTC,2024-11-20,2024-11-20T10:08:00
1f87888b-dfbc-4166-8af8-72eb47e06609,f98c231d-9f6e-432d-9993-0723e3b8048e,13dbba3b-0f51-4b67-baf1-280f2fceb848,STL61137762,2024-11-20,2024-11-20,settled,90276731.02,468772,Clearstream,2024-11-20,2024-11-20T09:08:00
11cbade0-7110-4296-8c4f-8284572a489e,be7396ff-8ba6-4295-9a5d-2f542d09f321,2c229fb1-f215-48ae-9ba8-bdf8e4407c4d,STL83558381,2024-12-06,,failed,178062.51,,DTC,,2024-12-06T17:45:00
15e63e6e-b861-46b4-a5f3-ca88341b8544,4ce48342-6ad4-45d2-9a03-3a54088fefa3,cff093d3-d580-4ed9-917f-1fa7157e07af,STL98655223,2024-07-31,2024-07-31,settled,71646453.61,379528,Clearstream,2024-07-31,2024-07-31T09:21:00
e129d3ff-c835-48cd-9c04-0ada18351dc7,abca9b30-e1d6-4625-bb8c-5609fec1a658,72edbe38-beeb-46bd-9741-81b74a2d09b8,STL43752783,2024-08-15,2024-08-15,settled,175831720.22,363888,DTC,2024-08-15,2024-08-15T08:00:00
5ebdbf80-67ed-4fdd-a3f4-8224e6d13901,7509368f-ea00-4829-adf6-2f6d5e6deac0,ece7eb20-5ded-4a5d-b615-6797b307a3ba,STL31924339,2024-04-25,2024-04-25,settled,5892365.65,661,JSCC,2024-04-25,2024-04-25T10:58:00
ab4a2b07-0d19-4794-be38-ac545a921045,3f51b529-eeff-4bc6-868a-065278f582b3,e77f04f7-0788-4735-a81a-298401fc9d63,STL50827124,2024-01-12,2024-01-12,settled,159171.94,629,DTC,2024-01-12,2024-01-12T15:19:00
d78671d5-e50d-4ed8-9e8a-35dcc9e934b7,d39efae0-9903-4a85-b167-ddd5763e0f30,8214f82a-7812-47f2-adb2-36d40b902ed7,STL55769312,2024-03-22,2024-03-22,settled,100847.4,541,DTC,2024-03-22,2024-03-22T14:45:00
dd1b97e9-ecd5-4381-95d3-a6fcf68262d5,c113a73e-1f53-4311-a5ce-720c805a6d15,c5b80744-a1b7-43a8-890f-f10f7b015969,STL78906283,2024-05-08,2024-05-08,settled,4304.21,349,DTC,2024-05-08,2024-05-08T16:33:00
8c5b441f-758c-4298-a234-178c8b0437d3,fd8ab9e7-c60d-4408-828e-fe3778d5fd19,f9413048-81f7-4ec7-a99f-20948b38aad7,STL80579679,2024-11-20,2024-11-20,settled,19833.9,53,DTC,2024-11-20,2024-11-20T18:34:00
5bb58c59-57d5-4805-bbb6-6affb069081b,a5056b97-ddba-4002-9183-bfe4ea8aaf48,1956720c-e921-4466-8a97-10f457c88834,STL48939663,2024-02-14,2024-02-14,settled,299572.7,847,DTC,2024-02-14,2024-02-14T09:24:00
b3a548c8-d714-49ce-b620-c43dd6ff8e95,95f1d108-b320-47c0-9828-f0f25847c4a3,947dc30b-997c-4710-89c9-0d1678c66d37,STL36833950,2024-11-07,2024-11-07,settled,47392179.96,395809,DTC,2024-11-07,2024-11-07T12:36:00
163458e6-620a-497b-8ea0-e6e20f338b47,31343200-fe3d-42b1-a7db-8f14ca770302,bd8a66c1-f6e2-4ed0-9219-0f32e6d0d126,STL87169073,2024-10-24,2024-10-24,settled,6560232.78,250598,Euroclear,2024-10-24,2024-10-24T17:34:00
bc8996e1-e52f-4033-9417-7fc3e2b27a52,f2a4117a-4b7e-4258-8fe0-df828c22ccbc,aba7d2f5-76c4-4aa9-9a05-b67b9ea05d72,STL53562684,2024-01-10,2024-01-10,settled,152758.38,301,DTC,2024-01-10,2024-01-10T16:27:00
582f212a-3f6d-438c-b5d1-4b88efd6d89d,500b5561-f455-4249-9dd1-5660cd217dc5,13c65618-cbf3-4f3a-8aba-40f333965c1d,STL61918178,2024-08-20,2024-08-20,settled,49372748.81,312975,Clearstream,2024-08-20,2024-08-20T11:56:00
ed9b06de-976b-49fb-b14b-a0c030e4e900,77e51043-4b36-4692-a821-4a177580fd0f,93f60c6c-b1ba-4c7d-95ec-11e104d9e6bb,STL93335181,2024-10-31,,pending,17477.34,,DTC,,2024-10-31T15:09:00
4d0a9eb2-a48e-41b6-aec2-f37d866b86f5,b24618af-e834-48d8-8c4c-bfed9c5df141,8ff65c32-7de8-4cae-b8ad-b7b17a9ebe5b,STL82880662,2024-06-25,2024-06-25,settled,170113.27,70,JSCC,2024-06-25,2024-06-25T08:36:00
a19b9ce9-55d9-4420-9f11-9f26c73a3476,5832ea64-2516-45ed-932e-2e39ebc80efc,862d093c-31d1-4185-9f1e-c1a70d44cfd6,STL27771564,2024-09-13,2024-09-13,settled,338886.71,716,DTC,2024-09-13,2024-09-13T08:06:00
33d530ee-0dd8-40cb-932a-2bb3b9d19a59,172639dc-6647-4f56-9c39-d3642a7f1c6d,8c4128c9-92f3-4f58-bab1-ed04bda14d19,STL70346785,2024-03-28,2024-03-28,settled,1164688.79,445,JSCC,2024-03-28,2024-03-28T18:32:00
7d3c28d5-ffbe-4868-b4af-3b6e47a22a0e,ab9e9066-faa3-43c3-93e9-6536f4c508da,87ad09fc-36fb-44f7-a8b0-69622db08baf,STL80160775,2024-07-24,2024-07-24,settled,36969.99,153,DTC,2024-07-24,2024-07-24T14:20:00
00d24467-2523-4680-9ee0-32966f05190a,4ef2c733-87b2-4438-bc9f-d693bf7360d5,ad77bea9-590e-4062-af5a-8e8e2b8223aa,STL58113555,2024-03-27,,failed,20317.71,,Euroclear,,2024-03-27T15:22:00
cf3479dc-c582-4e20-a5c6-55c2335cddd9,32505322-eab4-4de7-acaa-fe14bd9af9a0,2d035b37-3c3f-4b44-9e56-e0bef08ea0b8,STL33105299,2024-03-27,,failed,72826.46,,Clearstream,,2024-03-27T12:30:00
ec8c395a-97bc-46a0-8978-74924d6f78df,b92d85ae-f1c9-4033-baff-4e7da2528807,11304453-c371-4563-85f0-d75c27e303e4,STL80299876,2024-04-15,2024-04-15,partial,40123.74,40,DTC,2024-04-15,2024-04-15T15:21:00
daf4a2fe-23e4-407b-b27f-47b3db2aa382,a46f0a16-22d0-4f71-bb6f-d26d6a073b19,4fb71b31-40d0-4024-b70f-8b437311f20c,STL27823096,2024-04-26,2024-04-26,settled,12667.11,78,DTC,2024-04-26,2024-04-26T12:43:00
54c5519b-733c-4074-ad1e-06608fb86c11,1cd5aff5-1658-4e17-b895-ac8cd6bf33ea,3da7a3cf-6b10-4d1d-93bb-1cabe4139a87,STL19568531,2024-05-13,,failed,4869.25,,DTC,,2024-05-13T14:24:00
251d34d5-9776-4195-a544-1823c496b800,280cc4e9-c010-4132-a23c-a04989e3a5ce,36bd222f-18a6-49dd-8187-b4f7f6f00fb2,STL44452054,2024-03-07,2024-03-07,settled,1086331.83,296,JSCC,2024-03-07,2024-03-07T12:16:00
c980549b-93c6-49cd-8afc-b0c8e02ed403,453ed5bd-c7d2-41a6-9f6b-7a64fbfea8c0,c643e257-8bbc-4586-bf6a-9a361e6a360e,STL78758689,2024-09-03,,failed,690491.89,,JSCC,,2024-09-03T17:39:00
91435b87-5c87-4750-929b-5a634cab3ff4,37d15cf4-71ed-44d4-9a2b-0b382bdb50fa,0e7f3a71-4f85-4c27-8140-5e795231dad7,STL37073928,2024-02-12,2024-02-12,settled,25170.48,178,DTC,2024-02-12,2024-02-12T11:33:00
c8f76dcf-3d09-4ce0-ad46-6a39b4fc0d2a,f61a6d48-1da4-48c1-aa8a-02169db2d79e,6abf51f2-8397-4995-9bdf-c18f2f76d63c,STL78794462,2024-07-16,2024-07-16,settled,104422.43,522,Clearstream,2024-07-16,2024-07-16T11:53:00
6ecc8ea1-cd8c-413e-a28e-d7c6e3369569,827f87d1-38b3-4303-84fc-f33c78b975e0,a054c5c1-0066-44ec-87bf-f8412f9c512e,STL18525908,2024-05-23,2024-05-23,settled,356531.24,988,DTC,2024-05-23,2024-05-23T15:01:00
079ad288-2c10-49f7-b59e-5c9974081ac8,0e991d62-b35d-4fd4-82b9-ea379a9fccc4,ca11a188-63b0-48d9-97f2-9973ccddb703,STL93511739,2024-04-03,2024-04-03,settled,5323173.51,581,JSCC,2024-04-03,2024-04-03T12:51:00
4cf42043-3230-458d-9b4f-3eaf7a6e792c,e4a21a9d-e19f-4f2d-bff4-15bf5a30d195,c3ffa963-aedc-49ea-a9ae-072b808370d3,STL96300355,2024-05-10,2024-05-10,settled,6475.7,15,DTC,2024-05-10,2024-05-10T14:03:00
fc5aa663-68c9-44e6-99ca-a8cfb43ef98b,d48b44e6-8651-471a-82ec-5693e209646d,88f901ae-c230-4e48-b2d2-adfa38752b0a,STL54665585,2024-05-22,,failed,3387.07,,Euroclear,,2024-05-22T08:34:00
f8922e9a-79e1-4a5f-b450-fda55289d80c,d4b4e524-4b52-4544-bc8b-d7b3da107c96,43c76c18-bc5d-47d5-91fc-f842fe80c276,STL91700119,2024-07-10,2024-07-10,settled,594859.31,187,JSCC,2024-07-10,2024-07-10T12:47:00
03c6c092-c1ae-4d02-aff0-0e886a222d50,bcbd2884-1cdd-42fb-a2e4-1104e8d6664b,73fcef81-5254-452e-ad0c-59f73240a639,STL46119979,2024-05-23,,failed,10006985.7,,DTC,,2024-05-23T18:37:00
